"PathwayID","GeneID","Symbol","Description"
"hsa00983","4258","MGST2","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","4259","MGST3","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","4353","MPO","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","4830","NME1","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","4831","NME2","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","4832","NME3","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","4833","NME4","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","50484","RRM2B","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","51727","CMPK1","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","51733","UPB1","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","54490","UGT2B28","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","54575","UGT1A10","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","54576","UGT1A8","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","54577","UGT1A7","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","54578","UGT1A6","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","54579","UGT1A5","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","54600","UGT1A9","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","54657","UGT1A4","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","54658","UGT1A1","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","54659","UGT1A3","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","54963","UCKL1","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","574537","UGT2A2","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","6240","RRM1","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","6241","RRM2","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","653689","GSTT2B","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","654364","NME1-NME2","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","7083","TK1","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","7084","TK2","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","7172","TPMT","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","7363","UGT2B4","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","7364","UGT2B7","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","7365","UGT2B10","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","7366","UGT2B15","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","7367","UGT2B17","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","7371","UCK2","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","7372","UMPS","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","7378","UPP1","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","7498","XDH","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","79799","UGT2A3","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","83549","UCK1","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","8824","CES2","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","8833","GMPS","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","9","NAT1","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","9446","GSTO1","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa00983","978","CDA","Drug metabolism - other enzymes - Homo sapiens (human)"
"hsa01040","10965","ACOT2","Biosynthesis of unsaturated fatty acids - Homo sapiens (human)"
"hsa01040","11332","ACOT7","Biosynthesis of unsaturated fatty acids - Homo sapiens (human)"
"hsa01040","122970","ACOT4","Biosynthesis of unsaturated fatty acids - Homo sapiens (human)"
"hsa01040","201562","HACD2","Biosynthesis of unsaturated fatty acids - Homo sapiens (human)"
"hsa01040","30","ACAA1","Biosynthesis of unsaturated fatty acids - Homo sapiens (human)"
"hsa01040","3295","HSD17B4","Biosynthesis of unsaturated fatty acids - Homo sapiens (human)"
"hsa01040","3992","FADS1","Biosynthesis of unsaturated fatty acids - Homo sapiens (human)"
"hsa01040","401494","HACD4","Biosynthesis of unsaturated fatty acids - Homo sapiens (human)"
"hsa01040","51","ACOX1","Biosynthesis of unsaturated fatty acids - Homo sapiens (human)"
"hsa01040","51144","HSD17B12","Biosynthesis of unsaturated fatty acids - Homo sapiens (human)"
"hsa01040","51495","HACD3","Biosynthesis of unsaturated fatty acids - Homo sapiens (human)"
"hsa01040","54898","ELOVL2","Biosynthesis of unsaturated fatty acids - Homo sapiens (human)"
"hsa01040","570","BAAT","Biosynthesis of unsaturated fatty acids - Homo sapiens (human)"
"hsa01040","60481","ELOVL5","Biosynthesis of unsaturated fatty acids - Homo sapiens (human)"
"hsa01040","6319","SCD","Biosynthesis of unsaturated fatty acids - Homo sapiens (human)"
"hsa01040","6342","SCP2","Biosynthesis of unsaturated fatty acids - Homo sapiens (human)"
"hsa01040","641371","ACOT1","Biosynthesis of unsaturated fatty acids - Homo sapiens (human)"
"hsa01040","64834","ELOVL1","Biosynthesis of unsaturated fatty acids - Homo sapiens (human)"
"hsa01040","6785","ELOVL4","Biosynthesis of unsaturated fatty acids - Homo sapiens (human)"
"hsa01040","79071","ELOVL6","Biosynthesis of unsaturated fatty acids - Homo sapiens (human)"
"hsa01040","79966","SCD5","Biosynthesis of unsaturated fatty acids - Homo sapiens (human)"
"hsa01040","79993","ELOVL7","Biosynthesis of unsaturated fatty acids - Homo sapiens (human)"
"hsa01040","8310","ACOX3","Biosynthesis of unsaturated fatty acids - Homo sapiens (human)"
"hsa01040","83401","ELOVL3","Biosynthesis of unsaturated fatty acids - Homo sapiens (human)"
"hsa01040","9200","HACD1","Biosynthesis of unsaturated fatty acids - Homo sapiens (human)"
"hsa01040","9415","FADS2","Biosynthesis of unsaturated fatty acids - Homo sapiens (human)"
"hsa01040","9524","TECR","Biosynthesis of unsaturated fatty acids - Homo sapiens (human)"
"hsa01100","10","NAT2","Metabolic pathways - Homo sapiens (human)"
"hsa01100","100","ADA","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10005","ACOT8","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10007","GNPDA1","Metabolic pathways - Homo sapiens (human)"
"hsa01100","100137049","PLA2G4B","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10020","GNE","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10026","PIGK","Metabolic pathways - Homo sapiens (human)"
"hsa01100","100526760","ABHD14A-ACY1","Metabolic pathways - Homo sapiens (human)"
"hsa01100","100526794","NT5C1B-RDH14","Metabolic pathways - Homo sapiens (human)"
"hsa01100","100528021","ST20-MTHFS","Metabolic pathways - Homo sapiens (human)"
"hsa01100","100528030","POC1B-GALNT4","Metabolic pathways - Homo sapiens (human)"
"hsa01100","100532726","NDUFC2-KCTD14","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10063","COX17","Metabolic pathways - Homo sapiens (human)"
"hsa01100","100861540","CYP3A7-CYP3A51P","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10135","NAMPT","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10157","AASS","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10170","DHRS9","Metabolic pathways - Homo sapiens (human)"
"hsa01100","101927180","LOC101927180","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10195","ALG3","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10201","NME6","Metabolic pathways - Homo sapiens (human)"
"hsa01100","102157402","AK6","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10229","COQ7","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10243","GPHN","Metabolic pathways - Homo sapiens (human)"
"hsa01100","102724560","LOC102724560","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10312","TCIRG1","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10314","LANCL1","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10317","B3GALT5","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10327","AKR1A1","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10329","RXYLT1","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10331","B3GNT3","Metabolic pathways - Homo sapiens (human)"
"hsa01100","1036","CDO1","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10380","BPNT1","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10390","CEPT1","Metabolic pathways - Homo sapiens (human)"
"hsa01100","1040","CDS1","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10400","PEMT","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10402","ST3GAL6","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10423","CDIPT","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10449","ACAA2","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10476","ATP5PD","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10554","AGPAT1","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10555","AGPAT2","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10558","SPTLC1","Metabolic pathways - Homo sapiens (human)"
"hsa01100","1056","CEL","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10585","POMT1","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10588","MTHFS","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10606","PAICS","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10610","ST6GALNAC2","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10632","ATP5MG","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10654","PMVK","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10678","B3GNT2","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10682","EBP","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10690","FUT9","Metabolic pathways - Homo sapiens (human)"
"hsa01100","107","ADCY1","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10715","CERS1","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10720","UGT2B11","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10728","PTGES3","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10768","AHCYL1","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10797","MTHFD2","Metabolic pathways - Homo sapiens (human)"
"hsa01100","107984365","LOC107984365","Metabolic pathways - Homo sapiens (human)"
"hsa01100","108","ADCY2","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10825","NEU3","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10840","ALDH1L1","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10841","FTCD","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10846","PDE10A","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10855","HPSE","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10873","ME3","Metabolic pathways - Homo sapiens (human)"
"hsa01100","109","ADCY3","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10901","DHRS4","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10905","MAN1A2","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10919","EHMT2","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10941","UGT2A1","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10965","ACOT2","Metabolic pathways - Homo sapiens (human)"
"hsa01100","109703458","HTD2","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10975","UQCR11","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10993","SDS","Metabolic pathways - Homo sapiens (human)"
"hsa01100","10998","SLC27A5","Metabolic pathways - Homo sapiens (human)"
"hsa01100","11019","LIAS","Metabolic pathways - Homo sapiens (human)"
"hsa01100","11041","B4GAT1","Metabolic pathways - Homo sapiens (human)"
"hsa01100","1109","AKR1C4","Metabolic pathways - Homo sapiens (human)"
"hsa01100","111","ADCY5","Metabolic pathways - Homo sapiens (human)"
"hsa01100","11105","PRDM7","Metabolic pathways - Homo sapiens (human)"
"hsa01100","11112","HIBADH","Metabolic pathways - Homo sapiens (human)"
"hsa01100","11145","PLAAT3","Metabolic pathways - Homo sapiens (human)"
"hsa01100","11164","NUDT5","Metabolic pathways - Homo sapiens (human)"
"hsa01100","1118","CHIT1","Metabolic pathways - Homo sapiens (human)"
"hsa01100","11181","TREH","Metabolic pathways - Homo sapiens (human)"
"hsa01100","11185","INMT","Metabolic pathways - Homo sapiens (human)"
"hsa01100","1119","CHKA","Metabolic pathways - Homo sapiens (human)"
"hsa01100","112","ADCY6","Metabolic pathways - Homo sapiens (human)"
"hsa01100","1120","CHKB","Metabolic pathways - Homo sapiens (human)"
"hsa01100","11226","GALNT6","Metabolic pathways - Homo sapiens (human)"
"hsa01100","11227","GALNT5","Metabolic pathways - Homo sapiens (human)"
"hsa01100","11238","CA5B","Metabolic pathways - Homo sapiens (human)"
"hsa01100","112483","SAT2","Metabolic pathways - Homo sapiens (human)"
"hsa01100","11253","MAN1B1","Metabolic pathways - Homo sapiens (human)"
"hsa01100","112724","RDH13","Metabolic pathways - Homo sapiens (human)"
"hsa01100","112817","HOGA1","Metabolic pathways - Homo sapiens (human)"
"hsa01100","11282","MGAT4B","Metabolic pathways - Homo sapiens (human)"
"hsa01100","11283","CYP4F8","Metabolic pathways - Homo sapiens (human)"
"hsa01100","112849","L3HYPDH","Metabolic pathways - Homo sapiens (human)"
"hsa01100","11285","B4GALT7","Metabolic pathways - Homo sapiens (human)"
"hsa01100","113","ADCY7","Metabolic pathways - Homo sapiens (human)"
"hsa01100","113026","PLCD3","Metabolic pathways - Homo sapiens (human)"
"hsa01100","11320","MGAT4A","Metabolic pathways - Homo sapiens (human)"
"hsa01100","11332","ACOT7","Metabolic pathways - Homo sapiens (human)"
"hsa01100","11343","MGLL","Metabolic pathways - Homo sapiens (human)"
"hsa01100","113451","AZIN2","Metabolic pathways - Homo sapiens (human)"
"hsa01100","113612","CYP2U1","Metabolic pathways - Homo sapiens (human)"
"hsa01100","113675","SDSL","Metabolic pathways - Homo sapiens (human)"
"hsa01100","114","ADCY8","Metabolic pathways - Homo sapiens (human)"
"hsa01100","114805","GALNT13","Metabolic pathways - Homo sapiens (human)"
"hsa01100","115","ADCY9","Metabolic pathways - Homo sapiens (human)"
"hsa01100","115024","NT5C3B","Metabolic pathways - Homo sapiens (human)"
"hsa01100","1152","CKB","Metabolic pathways - Homo sapiens (human)"
"hsa01100","1158","CKM","Metabolic pathways - Homo sapiens (human)"
"hsa01100","1159","CKMT1B","Metabolic pathways - Homo sapiens (human)"
"hsa01100","1160","CKMT2","Metabolic pathways - Homo sapiens (human)"
"hsa01100","116255","MOGAT1","Metabolic pathways - Homo sapiens (human)"
"hsa01100","116285","ACSM1","Metabolic pathways - Homo sapiens (human)"
"hsa01100","117145","THEM4","Metabolic pathways - Homo sapiens (human)"
"hsa01100","117248","GALNT15","Metabolic pathways - Homo sapiens (human)"
"hsa01100","119391","GSTO2","Metabolic pathways - Homo sapiens (human)"
"hsa01100","119548","PNLIPRP3","Metabolic pathways - Homo sapiens (human)"
"hsa01100","120071","LARGE2","Metabolic pathways - Homo sapiens (human)"
"hsa01100","120227","CYP2R1","Metabolic pathways - Homo sapiens (human)"
"hsa01100","121278","TPH2","Metabolic pathways - Homo sapiens (human)"
"hsa01100","122481","AK7","Metabolic pathways - Homo sapiens (human)"
"hsa01100","122618","PLD4","Metabolic pathways - Homo sapiens (human)"
"hsa01100","122622","ADSS1","Metabolic pathways - Homo sapiens (human)"
"hsa01100","122970","ACOT4","Metabolic pathways - Homo sapiens (human)"
"hsa01100","123099","DEGS2","Metabolic pathways - Homo sapiens (human)"
"hsa01100","123263","MTFMT","Metabolic pathways - Homo sapiens (human)"
"hsa01100","123688","HYKK","Metabolic pathways - Homo sapiens (human)"
"hsa01100","123745","PLA2G4E","Metabolic pathways - Homo sapiens (human)"
"hsa01100","123876","ACSM2A","Metabolic pathways - Homo sapiens (human)"
"hsa01100","124","ADH1A","Metabolic pathways - Homo sapiens (human)"
"hsa01100","124454","EARS2","Metabolic pathways - Homo sapiens (human)"
"hsa01100","124583","CANT1","Metabolic pathways - Homo sapiens (human)"
"hsa01100","124872","B4GALNT2","Metabolic pathways - Homo sapiens (human)"
"hsa01100","124901481","LOC124901481","Metabolic pathways - Homo sapiens (human)"
"hsa01100","124905666","LOC124905666","Metabolic pathways - Homo sapiens (human)"
"hsa01100","124905668","LOC124905668","Metabolic pathways - Homo sapiens (human)"
"hsa01100","124908081","LOC124908081","Metabolic pathways - Homo sapiens (human)"
"hsa01100","124975","GGT6","Metabolic pathways - Homo sapiens (human)"
"hsa01100","125","ADH1B","Metabolic pathways - Homo sapiens (human)"
"hsa01100","125061","AFMID","Metabolic pathways - Homo sapiens (human)"
"hsa01100","125965","COX6B2","Metabolic pathways - Homo sapiens (human)"
"hsa01100","125981","ACER1","Metabolic pathways - Homo sapiens (human)"
"hsa01100","126","ADH1C","Metabolic pathways - Homo sapiens (human)"
"hsa01100","126328","NDUFA11","Metabolic pathways - Homo sapiens (human)"
"hsa01100","126792","B3GALT6","Metabolic pathways - Homo sapiens (human)"
"hsa01100","127","ADH4","Metabolic pathways - Homo sapiens (human)"
"hsa01100","127124","ATP6V1G3","Metabolic pathways - Homo sapiens (human)"
"hsa01100","127281","PRXL2B","Metabolic pathways - Homo sapiens (human)"
"hsa01100","127550","A3GALT2","Metabolic pathways - Homo sapiens (human)"
"hsa01100","128","ADH5","Metabolic pathways - Homo sapiens (human)"
"hsa01100","128869","PIGU","Metabolic pathways - Homo sapiens (human)"
"hsa01100","128966568","LOC128966568","Metabolic pathways - Homo sapiens (human)"
"hsa01100","128966570","LOC128966570","Metabolic pathways - Homo sapiens (human)"
"hsa01100","128966744","LOC128966744","Metabolic pathways - Homo sapiens (human)"
"hsa01100","129607","CMPK2","Metabolic pathways - Homo sapiens (human)"
"hsa01100","129642","MBOAT2","Metabolic pathways - Homo sapiens (human)"
"hsa01100","129807","NEU4","Metabolic pathways - Homo sapiens (human)"
"hsa01100","130","ADH6","Metabolic pathways - Homo sapiens (human)"
"hsa01100","130013","ACMSD","Metabolic pathways - Homo sapiens (human)"
"hsa01100","130367","SGPP2","Metabolic pathways - Homo sapiens (human)"
"hsa01100","130589","GALM","Metabolic pathways - Homo sapiens (human)"
"hsa01100","131","ADH7","Metabolic pathways - Homo sapiens (human)"
"hsa01100","1312","COMT","Metabolic pathways - Homo sapiens (human)"
"hsa01100","131669","UROC1","Metabolic pathways - Homo sapiens (human)"
"hsa01100","131870","NUDT16","Metabolic pathways - Homo sapiens (human)"
"hsa01100","132","ADK","Metabolic pathways - Homo sapiens (human)"
"hsa01100","132158","GLYCTK","Metabolic pathways - Homo sapiens (human)"
"hsa01100","1327","COX4I1","Metabolic pathways - Homo sapiens (human)"
"hsa01100","132789","GNPDA2","Metabolic pathways - Homo sapiens (human)"
